audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block
audio/NV_DE_Neural2-F_Ti-we-Vi_0.4p.wav,5.0131,NV,Neural2-F,Ti-we-Vi,Ti,we,Vi,0.4p,100,101,114,124,134,DE_Neural2-F_Ti-we-Vi.TextGrid,0.16712,4.26712,0.7567228763333333,1.2060759726666666,2.298297352,2.675880623,3.8394019666666663,4.26712,mean,26,NV2
audio/NV_DE_Neural2-D_Dr-ge-Dr_0.2p.wav,5.2636,NV,Neural2-D,Dr-ge-Dr,Dr,ge,Dr,0.2p,100,101,112,121,133,DE_Neural2-D_Dr-ge-Dr.TextGrid,0.16712,4.521309895333333,0.8301852310000001,1.295716757,2.618621047,2.994365918333333,4.234287064666667,4.521309895333333,mean,21,NV2
audio/NV_DE_Neural2-D_Kr-ge-Dr_0.6p.wav,5.3277,NV,Neural2-D,Kr-ge-Dr,Kr,ge,Dr,0.6p,100,101,113,121,133,DE_Neural2-D_Kr-ge-Dr.TextGrid,0.16712,4.586253128666667,0.8200925059999999,1.2914342166666668,2.6676276773333334,3.03712,4.290866479,4.586253128666667,mean,17,NV2
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.4p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.4p,100,101,113,121,131,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.731414419666667,0.8219935486666667,1.283029782,2.6592679953333334,3.01712,4.279938414666667,4.731414419666667,mean,27,NV2
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.6p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.6p,100,101,113,121,133,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.191543584666667,0.7131129856666667,1.245661430666667,2.303852034,2.632458994333333,3.8399632746666663,4.191543584666667,mean,23,NV2
audio/NV_DE_Neural2-F_Ad-ge-Zw_0.6p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0.6p,100,101,111,121,132,DE_Neural2-F_Ad-ge-Zw.TextGrid,0.16712,4.242034973666667,0.7120589463333333,1.25712,2.288027083,2.60712,3.832514673333333,4.242034973666667,mean,22,NV2
audio/NV_DE_Neural2-F_Ti-we-Dr_0.4p.wav,4.9342,NV,Neural2-F,Ti-we-Dr,Ti,we,Dr,0.4p,100,101,114,124,133,DE_Neural2-F_Ti-we-Dr.TextGrid,0.15712,4.178990954666666,0.751623296,1.20285526,2.299513212666666,2.6679914683333337,3.845472232,4.178990954666666,mean,29,NV2
audio/NV_DE_Neural2-F_Kr-ro-Ei_0.6p.wav,5.1152,NV,Neural2-F,Kr-ro-Ei,Kr,ro,Ei,0.6p,100,101,113,123,131,DE_Neural2-F_Kr-ro-Ei.TextGrid,0.16712,4.335469679333333,0.721504469,1.24712,2.239831327,2.574402017666667,3.7494422556666662,4.335469679333333,mean,24,NV2
audio/NV_DE_Neural2-D_Ad-gr-Zw_0.6p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,0.6p,100,101,111,122,132,DE_Neural2-D_Ad-gr-Zw.TextGrid,0.17712,4.875681643666667,0.8307015400000001,1.3451374296666667,2.7867554906666663,3.1866842253333334,4.492491681,4.875681643666667,mean,25,NV2
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.4p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.4p,100,101,112,123,132,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.603690747333333,0.8331847323333333,1.2750070946666667,2.6132788323333336,3.000376242333333,4.265087565666666,4.603690747333333,mean,26,NV2
audio/NV_DE_Neural2-D_Ti-we-Ei_0.4p.wav,5.5762,NV,Neural2-D,Ti-we-Ei,Ti,we,Ei,0.4p,100,101,114,124,131,DE_Neural2-D_Ti-we-Ei.TextGrid,0.16712,4.821399470333333,0.8756795023333334,1.332001392,2.687135343,3.095251395,4.353334562333333,4.821399470333333,mean,21,NV2
audio/NV_DE_Neural2-D_Ti-ro-Zw_0.6p.wav,5.4665,NV,Neural2-D,Ti-ro-Zw,Ti,ro,Zw,0.6p,100,101,114,123,132,DE_Neural2-D_Ti-ro-Zw.TextGrid,0.17712,4.711916037333334,0.8837251403333334,1.3383204613333337,2.682273364666667,3.0742472856666665,4.336281223666666,4.711916037333334,mean,23,NV2
audio/NV_DE_Neural2-D_Kr-ge-Dr_0.2p.wav,5.3277,NV,Neural2-D,Kr-ge-Dr,Kr,ge,Dr,0.2p,100,101,113,121,133,DE_Neural2-D_Kr-ge-Dr.TextGrid,0.16712,4.586253128666667,0.8200925059999999,1.2914342166666668,2.6676276773333334,3.03712,4.290866479,4.586253128666667,mean,23,NV2
audio/NV_DE_Neural2-D_Dr-ge-Zw_0.4p.wav,5.3371,NV,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,0.4p,100,101,112,121,132,DE_Neural2-D_Dr-ge-Zw.TextGrid,0.16712,4.588619873,0.8292479093333333,1.2655588423333333,2.5872756446666667,2.964254973,4.219875396,4.588619873,mean,29,NV2
audio/NV_DE_Neural2-D_Ad-gr-Zw_0.2p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,0.2p,100,101,111,122,132,DE_Neural2-D_Ad-gr-Zw.TextGrid,0.17712,4.875681643666667,0.8307015400000001,1.3451374296666667,2.7867554906666663,3.1866842253333334,4.492491681,4.875681643666667,mean,27,NV2
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.4p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.4p,100,101,113,122,132,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.731789775666667,0.820180279,1.302324669,2.693341218,3.1033039563333333,4.362243958333333,4.731789775666667,mean,30,NV2
audio/NV_DE_Neural2-D_Dr-we-Dr_0.6p.wav,5.2596,NV,Neural2-D,Dr-we-Dr,Dr,we,Dr,0.6p,100,101,112,124,133,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.535012431666666,0.8267047736666667,1.2820507583333334,2.602106592333333,2.99712,4.245562632666666,4.535012431666666,mean,27,NV2
audio/NV_DE_Neural2-D_Ti-ge-Dr_0.2p.wav,5.4022,NV,Neural2-D,Ti-ge-Dr,Ti,ge,Dr,0.2p,100,101,114,121,133,DE_Neural2-D_Ti-ge-Dr.TextGrid,0.17712,4.644897799333333,0.892878087,1.3253378776666669,2.708795913333333,3.0852268586666667,4.361975999999999,4.644897799333333,mean,19,NV2
audio/NV_DE_Neural2-F_Ad-we-Zw_0.2p.wav,4.9822,NV,Neural2-F,Ad-we-Zw,Ad,we,Zw,0.2p,100,101,111,124,132,DE_Neural2-F_Ad-we-Zw.TextGrid,0.16712,4.244060003,0.7177473233333332,1.2533961806666667,2.262506184,2.63712,3.845532825333333,4.244060003,mean,23,NV2
audio/NV_DE_Neural2-F_Ti-ge-Zw_0.4p.wav,4.9601,NV,Neural2-F,Ti-ge-Zw,Ti,ge,Zw,0.4p,100,101,114,121,132,DE_Neural2-F_Ti-ge-Zw.TextGrid,0.17712,4.235900139,0.7662992703333332,1.2037253673333332,2.2902566636666664,2.60712,3.8129170426666663,4.235900139,mean,27,NV2
audio/NV_DE_Neural2-F_Ad-we-Vi_0.4p.wav,5.0022,NV,Neural2-F,Ad-we-Vi,Ad,we,Vi,0.4p,100,101,111,124,134,DE_Neural2-F_Ad-we-Vi.TextGrid,0.17712,4.2641475416666665,0.7115669166666666,1.2518498856666669,2.264556365,2.6439150936666667,3.820632516,4.2641475416666665,mean,31,NV2
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.4p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.4p,100,101,113,121,131,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.395048370333334,0.7114156806666667,1.23712,2.2807316876666666,2.6008462813333337,3.781463541,4.395048370333334,mean,23,NV2
audio/NV_DE_Neural2-F_Ti-gr-Vi_0.4p.wav,4.9453,NV,Neural2-F,Ti-gr-Vi,Ti,gr,Vi,0.4p,100,101,114,122,134,DE_Neural2-F_Ti-gr-Vi.TextGrid,0.15712,4.215372820333333,0.7309023419999999,1.1819412393333333,2.2477006973333338,2.6186174023333333,3.771287423,4.215372820333333,mean,21,NV2
audio/NV_DE_Neural2-F_Ti-ro-Dr_0.6p.wav,4.843,NV,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,0.6p,100,101,114,123,133,DE_Neural2-F_Ti-ro-Dr.TextGrid,0.17712,4.104053164,0.7139336373333333,1.1909062946666666,2.2253404806666666,2.58712,3.777040552666667,4.104053164,mean,29,NV2
audio/NV_DE_Neural2-F_Ti-we-Ei_0.2p.wav,5.17,NV,Neural2-F,Ti-we-Ei,Ti,we,Ei,0.2p,100,101,114,124,131,DE_Neural2-F_Ti-we-Ei.TextGrid,0.16712,4.397751833666667,0.748372449,1.2111213416666666,2.273210779333333,2.65712,3.8142606423333336,4.397751833666667,mean,19,NV2
audio/NV_DE_Neural2-F_Ad-we-Dr_0.2p.wav,4.9209,NV,Neural2-F,Ad-we-Dr,Ad,we,Dr,0.2p,100,101,111,124,133,DE_Neural2-F_Ad-we-Dr.TextGrid,0.16712,4.179682247,0.7151509063333333,1.2559301859999998,2.299174582333333,2.673506418333333,3.851456566,4.179682247,mean,16,NV2
audio/NV_DE_Neural2-D_Ad-ge-Zw_0.2p.wav,5.4928,NV,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,0.2p,100,101,111,121,132,DE_Neural2-D_Ad-ge-Zw.TextGrid,0.16712,4.733764699,0.8021134536666666,1.3487445006666663,2.743515212666667,3.1139864283333334,4.371797617,4.733764699,mean,16,NV2
audio/NV_DE_Neural2-D_Dr-gr-Dr_0.2p.wav,5.3868,NV,Neural2-D,Dr-gr-Dr,Dr,gr,Dr,0.2p,100,101,112,122,133,DE_Neural2-D_Dr-gr-Dr.TextGrid,0.16712,4.632784757333333,0.83930312,1.3121020120000002,2.687137225666667,3.093036977,4.368038200333333,4.632784757333333,mean,31,NV2
audio/NV_DE_Neural2-F_Dr-ro-Dr_0.2p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,0.2p,100,101,112,123,133,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.123891151666666,0.6870643686666668,1.2050280583333333,2.235172163,2.58788197,3.787877692666666,4.123891151666666,mean,17,NV2
audio/NV_DE_Neural2-D_Dr-we-Vi_0.4p.wav,5.3208,NV,Neural2-D,Dr-we-Vi,Dr,we,Vi,0.4p,100,101,112,124,134,DE_Neural2-D_Dr-we-Vi.TextGrid,0.17712,4.588394144333333,0.8441636406666667,1.2965508343333332,2.614273293,3.014981485333333,4.223673499,4.588394144333333,mean,16,NV2
audio/NV_DE_Neural2-F_Kr-we-Ei_0.6p.wav,5.172,NV,Neural2-F,Kr-we-Ei,Kr,we,Ei,0.6p,100,101,113,124,131,DE_Neural2-F_Kr-we-Ei.TextGrid,0.16712,4.434569634333333,0.7075207566666667,1.23712,2.2571535663333333,2.64820175,3.803672639,4.434569634333333,mean,16,NV2
audio/NV_DE_Neural2-F_Dr-ro-Ei_0.2p.wav,5.0857,NV,Neural2-F,Dr-ro-Ei,Dr,ro,Ei,0.2p,100,101,112,123,131,DE_Neural2-F_Dr-ro-Ei.TextGrid,0.16712,4.316758085333333,0.6826226240000001,1.1958408473333333,2.181903545,2.549007265,3.747429689666667,4.316758085333333,mean,29,NV2
audio/NV_DE_Neural2-D_Ad-ro-Dr_0.2p.wav,5.4214,NV,Neural2-D,Ad-ro-Dr,Ad,ro,Dr,0.2p,100,101,111,123,133,DE_Neural2-D_Ad-ro-Dr.TextGrid,0.16712,4.659526676333333,0.8004376743333333,1.34712,2.7306835256666666,3.12712,4.3834135393333336,4.659526676333333,mean,24,NV2
audio/NV_DE_Neural2-F_Kr-ro-Vi_0.4p.wav,4.9515,NV,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,0.4p,100,101,113,123,134,DE_Neural2-F_Kr-ro-Vi.TextGrid,0.15712,4.222891743666668,0.7044084509999999,1.2424134503333333,2.2431420943333333,2.58712,3.783084241,4.222891743666668,mean,24,NV2
audio/NV_DE_Neural2-F_Ti-ge-Zw_0.2p.wav,4.9601,NV,Neural2-F,Ti-ge-Zw,Ti,ge,Zw,0.2p,100,101,114,121,132,DE_Neural2-F_Ti-ge-Zw.TextGrid,0.17712,4.235900139,0.7662992703333332,1.2037253673333332,2.2902566636666664,2.60712,3.8129170426666663,4.235900139,mean,20,NV2
audio/NV_DE_Neural2-D_Ti-ge-Vi_0.2p.wav,5.4912,NV,Neural2-D,Ti-ge-Vi,Ti,ge,Vi,0.2p,100,101,114,121,134,DE_Neural2-D_Ti-ge-Vi.TextGrid,0.17712,4.701027053,0.8839084196666667,1.3295314726666667,2.692364385,3.07548546,4.325631323,4.701027053,mean,29,NV2
audio/NV_DE_Neural2-F_Ad-ge-Dr_0.2p.wav,4.9357,NV,Neural2-F,Ad-ge-Dr,Ad,ge,Dr,0.2p,100,101,111,121,133,DE_Neural2-F_Ad-ge-Dr.TextGrid,0.16712,4.178839896666667,0.7195964586666667,1.2716676083333334,2.2992030473333336,2.633878253666667,3.8374997976666654,4.178839896666667,mean,22,NV2
audio/NV_DE_Neural2-F_Dr-we-Dr_0.6p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.6p,100,101,112,124,133,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.189664604,0.6874512456666667,1.21712,2.271846604,2.649703711,3.842155749333333,4.189664604,mean,30,NV2
audio/NV_DE_Neural2-D_Dr-ge-Zw_0.2p.wav,5.3371,NV,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,0.2p,100,101,112,121,132,DE_Neural2-D_Dr-ge-Zw.TextGrid,0.16712,4.588619873,0.8292479093333333,1.2655588423333333,2.5872756446666667,2.964254973,4.219875396,4.588619873,mean,17,NV2
audio/NV_DE_Neural2-F_Ti-ro-Zw_0.2p.wav,4.9,NV,Neural2-F,Ti-ro-Zw,Ti,ro,Zw,0.2p,100,101,114,123,132,DE_Neural2-F_Ti-ro-Zw.TextGrid,0.17712,4.174076065,0.7140486013333334,1.203864908,2.225970755,2.57712,3.774535683333333,4.174076065,mean,28,NV2
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.6p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.6p,100,101,113,123,131,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.742691482666667,0.8219324303333333,1.2778869183333337,2.659248978666667,3.03591411,4.274742439333333,4.742691482666667,mean,24,NV2
audio/NV_DE_Neural2-D_Dr-gr-Zw_0.6p.wav,5.4445,NV,Neural2-D,Dr-gr-Zw,Dr,gr,Zw,0.6p,100,101,112,122,132,DE_Neural2-D_Dr-gr-Zw.TextGrid,0.16712,4.689071821,0.8269683753333333,1.29072833,2.646814775333333,3.0646381013333333,4.338018531333333,4.689071821,mean,29,NV2
audio/NV_DE_Neural2-F_Ti-ge-Ei_0.2p.wav,5.0991,NV,Neural2-F,Ti-ge-Ei,Ti,ge,Ei,0.2p,100,101,114,121,131,DE_Neural2-F_Ti-ge-Ei.TextGrid,0.16712,4.345414140666667,0.7322420586666666,1.21712,2.2848253780000003,2.6026980326666664,3.7687473216666665,4.345414140666667,mean,21,NV2
audio/NV_DE_Neural2-F_Ad-ge-Ei_0.2p.wav,5.1134,NV,Neural2-F,Ad-ge-Ei,Ad,ge,Ei,0.2p,100,101,111,121,131,DE_Neural2-F_Ad-ge-Ei.TextGrid,0.17712,4.340320047333333,0.7172698423333334,1.250729465,2.2712986543333336,2.588617222,3.761950164333333,4.340320047333333,mean,31,NV2
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.2p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.2p,100,101,113,122,133,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.690725736666667,0.819801163,1.2925480643333334,2.7034203926666667,3.113857034,4.3997961173333335,4.690725736666667,mean,22,NV2
audio/NV_DE_Neural2-D_Ti-gr-Zw_0.4p.wav,5.4849,NV,Neural2-D,Ti-gr-Zw,Ti,gr,Zw,0.4p,100,101,114,122,132,DE_Neural2-D_Ti-gr-Zw.TextGrid,0.16712,4.763102024,0.8866725006666667,1.3354796923333334,2.7509222016666666,3.155127354333333,4.409974642666666,4.763102024,mean,22,NV2
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.4p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.4p,100,101,113,123,131,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.742691482666667,0.8219324303333333,1.2778869183333337,2.659248978666667,3.03591411,4.274742439333333,4.742691482666667,mean,20,NV2
audio/NV_DE_Neural2-D_Ti-ro-Ei_0.4p.wav,5.557,NV,Neural2-D,Ti-ro-Ei,Ti,ro,Ei,0.4p,100,101,114,123,131,DE_Neural2-D_Ti-ro-Ei.TextGrid,0.16712,4.823604167,0.8730969083333333,1.3390780733333336,2.7234899013333336,3.125398463333333,4.372948466,4.823604167,mean,19,NV2
audio/NV_DE_Neural2-F_Dr-ge-Ei_0.4p.wav,5.1509,NV,Neural2-F,Dr-ge-Ei,Dr,ge,Ei,0.4p,100,101,112,121,131,DE_Neural2-F_Dr-ge-Ei.TextGrid,0.17712,4.367270032666667,0.7036349423333332,1.2233737506666669,2.281757586,2.59712,3.766272635,4.367270032666667,mean,20,NV2
audio/NV_DE_Neural2-D_Ti-ge-Zw_0.6p.wav,5.4068,NV,Neural2-D,Ti-ge-Zw,Ti,ge,Zw,0.6p,100,101,114,121,132,DE_Neural2-D_Ti-ge-Zw.TextGrid,0.16712,4.661277353,0.883917277,1.3291901493333331,2.662561171666667,3.045308715,4.294848153,4.661277353,mean,22,NV2
audio/NV_DE_Neural2-F_Ad-we-Zw_0.4p.wav,4.9822,NV,Neural2-F,Ad-we-Zw,Ad,we,Zw,0.4p,100,101,111,124,132,DE_Neural2-F_Ad-we-Zw.TextGrid,0.16712,4.244060003,0.7177473233333332,1.2533961806666667,2.262506184,2.63712,3.845532825333333,4.244060003,mean,22,NV2
audio/NV_DE_Neural2-F_Ti-gr-Dr_0.6p.wav,4.8481,NV,Neural2-F,Ti-gr-Dr,Ti,gr,Dr,0.6p,100,101,114,122,133,DE_Neural2-F_Ti-gr-Dr.TextGrid,0.16712,4.1197100010000005,0.7134641153333333,1.192903506666667,2.224709638,2.580918607,3.775619338,4.1197100010000005,mean,27,NV2
audio/NV_DE_Neural2-F_Dr-gr-Zw_0.2p.wav,4.9693,NV,Neural2-F,Dr-gr-Zw,Dr,gr,Zw,0.2p,100,101,112,122,132,DE_Neural2-F_Dr-gr-Zw.TextGrid,0.16712,4.222184456666667,0.6899134043333334,1.21712,2.2391007596666666,2.6202313223333333,3.815375428,4.222184456666667,mean,18,NV2
audio/NV_DE_Neural2-F_Ad-gr-Zw_0.6p.wav,5.0032,NV,Neural2-F,Ad-gr-Zw,Ad,gr,Zw,0.6p,100,101,111,122,132,DE_Neural2-F_Ad-gr-Zw.TextGrid,0.17712,4.261327894666667,0.7084189756666667,1.2480677193333334,2.258302074,2.61712,3.8418041986666656,4.261327894666667,mean,17,NV2
audio/NV_DE_Neural2-D_Ti-we-Zw_0.4p.wav,5.4285,NV,Neural2-D,Ti-we-Zw,Ti,we,Zw,0.4p,100,101,114,124,132,DE_Neural2-D_Ti-we-Zw.TextGrid,0.16712,4.67919533,0.8734174613333333,1.331016133,2.6548442076666667,3.063892406666667,4.30485423,4.67919533,mean,28,NV2
