audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block
audio/NV_DE_Neural2-D_Ti-we-Dr_0.6p.wav,5.3747,NV,Neural2-D,Ti-we-Dr,Ti,we,Dr,0.6p,100,101,114,124,133,DE_Neural2-D_Ti-we-Dr.TextGrid,0.16712,4.618342979,0.8891131996666667,1.339755598,2.672446115333333,3.063738402,4.335908740333333,4.618342979,mean,13,NV1
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.2p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.2p,100,101,112,123,132,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.603690747333333,0.8331847323333333,1.2750070946666667,2.6132788323333336,3.000376242333333,4.265087565666666,4.603690747333333,mean,11,NV1
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.6p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.6p,100,101,112,123,134,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.6765455733333333,1.199376117,2.2266479896666667,2.5767497673333337,3.76712,4.20712,mean,2,NV1
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.4p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.4p,100,101,113,121,134,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.7206385943333333,1.241880919333333,2.289385273666667,2.6224197693333333,3.822270130333333,4.25712,mean,8,NV1
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.4p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,0.4p,100,101,113,123,133,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,0,NV1
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.2p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.2p,100,101,113,123,131,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.742691482666667,0.8219324303333333,1.2778869183333337,2.659248978666667,3.03591411,4.274742439333333,4.742691482666667,mean,4,NV1
audio/NV_DE_Neural2-D_Ad-ro-Zw_0.2p.wav,5.4646,NV,Neural2-D,Ad-ro-Zw,Ad,ro,Zw,0.2p,100,101,111,123,132,DE_Neural2-D_Ad-ro-Zw.TextGrid,0.16712,4.704972542,0.8080026606666667,1.338465382,2.711656489,3.096490961,4.353667582666667,4.704972542,mean,13,NV1
audio/NV_DE_Neural2-D_Kr-we-Ei_0.2p.wav,5.5064,NV,Neural2-D,Kr-we-Ei,Kr,we,Ei,0.2p,100,101,113,124,131,DE_Neural2-D_Kr-we-Ei.TextGrid,0.17712,4.756052989,0.8137350286666667,1.2751825953333331,2.630365497,3.0301944583333333,4.289901507,4.756052989,mean,10,NV1
audio/NV_DE_Neural2-D_Ti-ro-Ei_0.6p.wav,5.557,NV,Neural2-D,Ti-ro-Ei,Ti,ro,Ei,0.6p,100,101,114,123,131,DE_Neural2-D_Ti-ro-Ei.TextGrid,0.16712,4.823604167,0.8730969083333333,1.3390780733333336,2.7234899013333336,3.125398463333333,4.372948466,4.823604167,mean,6,NV1
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.6p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.6p,100,101,114,121,134,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.254373791666667,0.7586913976666666,1.2029363956666663,2.309178027,2.63712,3.834413192333333,4.254373791666667,mean,4,NV1
