videoFile;condition;video;speaker;callSign;colour;number;seq;id;block;exp.thisRepN;exp.thisTrialN;exp.thisN;exp.thisIndex;training.thisRepN;training.thisTrialN;training.thisN;training.thisIndex;firstHalf.thisRepN;firstHalf.thisTrialN;firstHalf.thisN;firstHalf.thisIndex;blocksA.thisRepN;blocksA.thisTrialN;blocksA.thisN;blocksA.thisIndex;secondHalf.thisRepN;secondHalf.thisTrialN;secondHalf.thisN;secondHalf.thisIndex;blocksB.thisRepN;blocksB.thisTrialN;blocksB.thisN;blocksB.thisIndex;mouseClickOnCall.x;mouseClickOnCall.y;mouseClickOnCall.leftButton;mouseClickOnCall.midButton;mouseClickOnCall.rightButton;mouseClickOnCall.time;mouseClickOnCall.clicked_name;mouseClickOnColour.x;mouseClickOnColour.y;mouseClickOnColour.leftButton;mouseClickOnColour.midButton;mouseClickOnColour.rightButton;mouseClickOnColour.time;mouseClickOnColour.clicked_name;mouseClickOnNumber.x;mouseClickOnNumber.y;mouseClickOnNumber.leftButton;mouseClickOnNumber.midButton;mouseClickOnNumber.rightButton;mouseClickOnNumber.time;mouseClickOnNumber.clicked_name;callSignCorrect;colourCorrect;numberCorrect;participant;order;date;expName;psychopyVersion;frameRate
video/Experiment/zh_sp01_Dr_We_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;We;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;1;1;31;;;;;;;;;-0.3861111111111111;0.0625;1;0;0;5.462.041.899.999.800;call2;-0.022222222222222223;-0.36527777777777776;1;0;0;61.329.359.000.001.200;colour4;0.40694444444444444;-0.3194444444444444;1;0;0;6.634.732.400.000.070;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Ad_Ge_2_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Ad;Ge;2;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;2;2;1;;;;;;;;;-0.37222222222222223;0.2986111111111111;1;0;0;5.566.574.199.999.870;call1;-0.013888888888888888;0.3375;1;0;0;6.027.302.299.999.970;colour1;0.3375;0.125;1;0;0;6.711.639.400.000.190;number2;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Dr_Ro_3_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;Ro;3;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;3;3;26;;;;;;;;;-0.3680555555555556;0.0875;1;0;0;5.433.856.300.000.110;call2;-0.022222222222222223;-0.11666666666666667;1;0;0;6.000.797.899.999.950;colour3;0.4527777777777778;-0.1125;1;0;0;6.601.687.000.000.080;number3;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Dr_We_3_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;We;3;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;4;4;30;;;;;;;;;-0.37777777777777777;0.0875;1;0;0;5.006.469.700.000.020;call2;0.0;-0.3680555555555556;1;0;0;5.710.036.799.999.890;colour4;0.3972222222222222;-0.10694444444444444;1;0;0;6.523.803.699.999.910;number3;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Ad_Ro_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Ad;Ro;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;5;5;11;;;;;;;;;-0.4263888888888889;0.2972222222222222;1;0;0;49.263.614.999.999.800;call1;-0.006944444444444444;-0.11527777777777778;1;0;0;582.926.469.999.984;colour3;0.35833333333333334;-0.36666666666666664;1;0;0;6.413.057.600.000.000;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Dr_Ge_2_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Dr;Ge;2;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;6;6;17;;;;;;;;;-0.3875;0.10416666666666667;1;0;0;49.181.422.999.999.900;call2;-0.05277777777777778;0.28055555555555556;1;0;0;5.551.194.099.999.970;colour1;0.3472222222222222;0.08055555555555556;1;0;0;6.134.853.000.000.020;number2;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Ad_Gr_2_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Ad;Gr;2;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;7;7;5;;;;;;;;;-0.4236111111111111;0.3402777777777778;1;0;0;5.193.714.199.999.930;call1;-0.058333333333333334;0.1125;1;0;0;57.106.366.000.000.400;colour2;0.4152777777777778;0.12222222222222222;1;0;0;6.276.852.899.999.990;number2;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Ad_Ro_3_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Ad;Ro;3;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;8;8;10;;;;;;;;;-0.33611111111111114;0.2972222222222222;1;0;0;5.119.387.299.999.970;call1;-0.04583333333333333;-0.11666666666666667;1;0;0;57.696.719.000.000.400;colour3;0.4152777777777778;-0.1125;1;0;0;6.306.738.600.000.010;number3;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Dr_Ge_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Dr;Ge;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;9;9;19;;;;;;;;;-0.3902777777777778;0.10972222222222222;1;0;0;4.808.259.300.000.140;call2;0.025;0.2916666666666667;1;0;0;5.376.931.999.999.890;colour1;0.3958333333333333;-0.3013888888888889;1;0;0;6.010.970.300.000.050;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Ad_Gr_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Ad;Gr;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;10;10;4;;;;;;;;;-0.37222222222222223;0.32083333333333336;1;0;0;4.573.409.000.000.080;call1;-0.05555555555555555;0.10277777777777777;1;0;0;5.073.330.700.000.040;colour2;0.38472222222222224;0.2569444444444444;1;0;0;5.544.084.799.999.830;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
