TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.19127999999989242, 0.2952338999999711]",49.26626209999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,0.008817679999992833,None,0.49101057999996556,None,0.9681442799999331,None,"['num_7', 'return']","[0.3822573000001057, 0.4462129000000914]",51.03522009999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.13133719999996174, 0.27477379999993445]",51.50270949999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.12039200000003802, 0.264238999999975]",51.80108439999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,0.007831179999925553,None,0.4827100799999471,None,0.9664329799999223,None,"['num_7', 'return']","[0.36076439999999366, 0.45735309999997753]",53.53645929999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.14855490000002192, 0.2523556999999528]",54.02097949999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.14658049999991363, 0.26621299999999337]",54.30354769999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,0.01076485999999477,None,0.48890855999991345,None,0.9727239599999393,None,"['num_7', 'return']","[0.3749853000000485, 0.45479660000000877]",56.06650279999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.12485929999991185, 0.22897130000001198]",56.540621899999906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.1389037000000144, 0.24284270000009656]",56.79041409999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,0.009521980000045005,None,0.4927306800000224,None,0.9533968800000139,None,"['num_7', 'return']","[0.3789276999999629, 0.44284929999992073]",58.50244429999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.12973890000000665, 0.1938050999999632]",58.97573089999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.18308160000003681, 0.2631659999999556]",59.194171499999925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,0.013537759999962873,None,0.49424255999997513,None,0.9838271599999189,None,"['num_7', 'return']","[0.4110800000000836, 0.5069727000000057]",60.96630909999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.09875749999991967, 0.21116779999999835]",61.49458419999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.10581120000006194, 0.20996930000001157]",61.72735439999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
