TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.013340379984583706,None,0.4756901799701154,None,0.9590875799767673,None,['return'],[0.1112186000100337],35.9386308999965,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.19775019999360666],36.06772930000443,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.20970639999723062],36.284332599985646,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0.008644040004583076,None,0.48394684001686983,None,0.9672436400142033,None,['return'],[0.04432469999301247],37.96897990000434,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1983497999899555],38.03424179999274,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.20794250001199543],38.250814200000605,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,0.008700940030394122,None,0.4839426400139928,None,0.9706013400282245,None,None,,39.92234809999354,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.20363340000039898],39.9350909999921,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
