TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,0.0001834900012909202,None,['return'],[0.21385670000017853],25.227133600001252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,0.0006928899983904557,None,['return'],[0.25849290000041947],25.99319380000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29018569999971,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,27.852106500000446,None,34.22988299999997,None,0.00026546000117377844,None,35.64274850000038,None,"['1', 'return']","[0.8565623000013147, 1.0697558000010758]",36.65128360000017,None,36.65128360000017,None,36.65128360000017,37.65139040000031,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,37.82541740000124,None,0.0009397600006195717,None,39.92719860000034,None,"['0', 'return']","[0.6444038999998156, 0.8085544999994454]",40.93427960000008,None,40.93427960000008,None,40.93427960000008,None,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,41.82495960000051,None,0.005376859999159933,None,43.89250700000048,None,"['2', 'return']","[0.8748131000011199, 1.0228676999995514]",44.905871099999786,None,44.905871099999786,None,44.905871099999786,45.92048810000051,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,46.02976160000071,None,0.0032866600013221614,None,48.12114810000094,None,"['6', 'return']","[0.24819829999978538, 0.39112609999938286]",49.13358260000132,None,49.13358260000132,None,49.13358260000132,None,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,49.62324240000089,None,0.006390759997884743,None,51.70141580000018,None,"['0', 'return']","[1.3142182999999932, 1.469077900001139]",52.71649179999986,None,52.71649179999986,None,52.71649179999986,53.716627900001185,,,,,,,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.34996070000125,None,return,54.34996070000125,None,4.070765000000392,,,1,001,2021_Nov_17_1311,eeg_contingent_digits,2021.2.3,60.0556595854883,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4742094000012,None,,,,,,,
