TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0006104600006437977,None,0.46851386000071216,None,0.9576681600001393,None,"['num_4', 'return']","[0.2878312000002552, 0.5444692999999461]",33.420485100000406,None,,,,,,,,,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.15786320000006526, 0.388688899999579]",34.00712890000068,None,,,,,,,,,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.10943499999939377, 0.382047799999782]",34.439161799999965,None,,,,,,,,,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87139130000014,None,,,,,,,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.70337220000056,None,return,0.6529129000000466,35.70337220000056,None,1,001,2021_Nov_12_1455,eeg_contingent_digits,2021.2.3,60.26114770981775,
