TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.50750080001308,None,79.50750080001308,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,81.51858909998555,None,0.001870879961643368,None,0.46353717998135835,None,0.9466624799533747,None,83.58052740001585,84.58473350002896,"['9', 'return']","[0.10218799998983741, 0.2781863999553025]",85.02167739998549,None,85.02167739998549,None,85.02167739998549,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['6', 'return']","[0.903538300015498, 1.026864100014791]",85.33807230001548,None,85.33807230001548,None,85.33807230001548,86.35161980002886,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.2764010999817401, 0.4116739999735728]",86.4074285000097,None,86.4074285000097,None,86.4074285000097,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.85797150002327,None,86.85797150002327,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,88.8678293999983,None,0.003914180037099868,None,0.4741951799951494,None,0.9574786800076254,None,90.93685540003935,91.95091250003316,['return'],[0.1271837999811396],92.38527010002872,None,92.38527010002872,None,92.38527010002872,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.11694169999100268, 0.24443039996549487]",92.55487749999156,None,92.55487749999156,None,92.55487749999156,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.10389260004740208, 0.21824140002718195]",92.83865890000015,None,92.83865890000015,None,92.83865890000015,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.10780420002993,None,93.10780420002993,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,95.11727500002598,None,0.004705180006567389,None,0.4677918800152838,None,0.9513100800104439,None,97.21067599998787,98.21697970002424,"['3', 'return']","[0.25528209999902174, 0.3819342000060715]",98.66777000000002,None,98.66777000000002,None,98.66777000000002,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
