TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,0.009413020000465622,None,['return'],[1.0670358999996097],27.488270299999385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,0.009676320000835403,None,['return'],[0.7472847999997612],29.1059809999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,0.009084620000066934,None,['return'],[0.7567268999991938],30.40408329999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,0.009359419999782403,None,['return'],[0.2744106999998621],31.68898949999948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,0.009391920000780374,None,['return'],[0.5385912000001554],32.505610700000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,33.081032799999775,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,34.28144689999954,None,35.75423520000004,None,0.009331199999905948,None,37.18207059999986,None,['return'],[0.11529270000028191],38.199947500000235,None,38.199947500000235,None,38.199947500000235,None,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.42659800000001,None,38.42659800000001,None,None,None,None,None,None,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,40.36348399999952,None,0.014606800000365183,None,42.488701299999775,None,"['0', 'return']","[1.1929798000001028, 1.2986971000000267]",43.496840599999814,None,43.496840599999814,None,43.496840599999814,44.496898899999906,,,,,,,,,,1,001,2021_Nov_17_1205,eeg_contingent_digits,2021.2.3,60.03136038242627,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87486100000024,None,44.87486100000024,None,,,,,,,,,,,,
