TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text.started,text.stopped,text_calibration_repeat.started,text_calibration_repeat.stopped,text_break.started,text_break.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0.014093600000251172,None,0.4946899999999914,None,0.977810700000191,None,['return'],[0.6101171999998769],26.288589700000102,None,,,,,,,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,['return'],[0.35165710000001127],26.955016100000194,None,,,,,,,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,['return'],[0.2323356000001695],27.33837100000028,None,,,,,,,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.604718400000365,None,,,,,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,29.187522000000172,None,129.5495162000002,None,,,,,,,1,001,2021_Nov_09_1017,eeg_contingent_digits,2021.2.3,59.98616718986594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.56239060000007,None,140.87862770000038,None,140.87862770000038,None,,,,,,,
