audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/SiSSN_DE_Neural2-D_Kr-we-Ei_0db.wav,5.5064,SiSSN,Neural2-D,Kr-we-Ei,Kr,we,Ei,0db,DE_Neural2-D_Kr-we-Ei.TextGrid,Rahel,0.17712,4.75391896658933,0.8331905000807329,1.2713077856710109,2.6368564913425145,3.016343375478799,4.284734751624784,4.75391896658933,19,SSN1
audio/SiSSN_DE_Neural2-F_Dr-we-Vi_-5db.wav,5.0409,SiSSN,Neural2-F,Dr-we-Vi,Dr,we,Vi,-5db,DE_Neural2-F_Dr-we-Vi.TextGrid,Rahel,0.16712,4.2888579300675564,0.7014847553005641,1.2228877196451822,2.308254060228215,2.67712,3.85712,4.2888579300675564,22,SSN1
audio/SiSSN_DE_Neural2-F_Dr-gr-Dr_-7.5db.wav,4.9037,SiSSN,Neural2-F,Dr-gr-Dr,Dr,gr,Dr,-7.5db,DE_Neural2-F_Dr-gr-Dr.TextGrid,Rahel,0.16712,4.149631232531388,0.6940861596405813,1.20712,2.247140409255011,2.58712,3.822585144597361,4.149631232531388,15,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ro-Zw_-7.5db.wav,5.4646,SiSSN,Neural2-D,Ad-ro-Zw,Ad,ro,Zw,-7.5db,DE_Neural2-D_Ad-ro-Zw.TextGrid,Rahel,0.16712,4.70067762570292,0.8219717477314733,1.34115614608072,2.700729466670988,3.0952328826580398,4.372670733642375,4.70067762570292,16,SSN1
audio/SiSSN_DE_Neural2-D_Ad-we-Ei_0db.wav,5.6307,SiSSN,Neural2-D,Ad-we-Ei,Ad,we,Ei,0db,DE_Neural2-D_Ad-we-Ei.TextGrid,Rahel,0.16712,4.858826332545234,0.817763119124899,1.3441722754551948,2.7538762319899903,3.1465418855229776,4.421359899750092,4.858826332545234,23,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ge-Ei_0db.wav,5.6324,SiSSN,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,0db,DE_Neural2-D_Ad-ge-Ei.TextGrid,Rahel,0.17712,4.873513603157095,0.8136790897989806,1.36594734125225,2.77616047898223,3.1438999590668644,4.4214181133039405,4.873513603157095,9,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Ei_-7.5db.wav,5.1733,SiSSN,Neural2-F,Ad-we-Ei,Ad,we,Ei,-7.5db,DE_Neural2-F_Ad-we-Ei.TextGrid,Rahel,0.16712,4.40567229599732,0.733220204833623,1.25712,2.2721667338610416,2.64712,3.828207391023363,4.40567229599732,10,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ro-Vi_-7.5db.wav,4.9809,SiSSN,Neural2-F,Ti-ro-Vi,Ti,ro,Vi,-7.5db,DE_Neural2-F_Ti-ro-Vi.TextGrid,Rahel,0.15712,4.234214586388837,0.7269310871477139,1.214149024887876,2.25858755029491,2.61712,3.806441899425584,4.234214586388837,22,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Vi_0db.wav,5.4734,SiSSN,Neural2-D,Ti-ro-Vi,Ti,ro,Vi,0db,DE_Neural2-D_Ti-ro-Vi.TextGrid,Rahel,0.17712,4.718420749969402,0.9054273598056396,1.3261826938486083,2.691949822829484,3.109503061483997,4.343775589520184,4.718420749969402,2,SSN1
audio/SiSSN_DE_Neural2-D_Dr-we-Vi_-7.5db.wav,5.3208,SiSSN,Neural2-D,Dr-we-Vi,Dr,we,Vi,-7.5db,DE_Neural2-D_Dr-we-Vi.TextGrid,Rahel,0.17712,4.5909424332553765,0.8577736978903536,1.3022855485880531,2.6153752891905007,3.0107044561275305,4.216780497303953,4.5909424332553765,7,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Vi_-7.5db.wav,5.0022,SiSSN,Neural2-F,Ad-we-Vi,Ad,we,Vi,-7.5db,DE_Neural2-F_Ad-we-Vi.TextGrid,Rahel,0.17712,4.258202624845751,0.7287181456680297,1.247283312738704,2.2711149934950425,2.6375052808384307,3.825089505621937,4.258202624845751,25,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Dr_0db.wav,5.4949,SiSSN,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,0db,DE_Neural2-D_Ad-gr-Dr.TextGrid,Rahel,0.16712,4.7448681753898265,0.8324383082171336,1.3474329558961706,2.789771854540478,3.1935379453550032,4.496693476258606,4.7448681753898265,29,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ro-Dr_-5db.wav,5.3268,SiSSN,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,-5db,DE_Neural2-D_Kr-ro-Dr.TextGrid,Rahel,0.16712,4.563387005847743,0.8417105177942735,1.2923376020906066,2.649238759001416,3.044394459477039,4.30846794986268,4.563387005847743,30,SSN1
audio/SiSSN_DE_Neural2-F_Ti-we-Vi_0db.wav,5.0131,SiSSN,Neural2-F,Ti-we-Vi,Ti,we,Vi,0db,DE_Neural2-F_Ti-we-Vi.TextGrid,Rahel,0.16712,4.26712,0.7386758910649958,1.2137971502935114,2.3082190678338432,2.67712,3.83712,4.26712,26,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ge-Zw_-7.5db.wav,4.9812,SiSSN,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,-7.5db,DE_Neural2-F_Kr-ge-Zw.TextGrid,Rahel,0.16712,4.254815103757943,0.7183891554643447,1.2382815877610749,2.2978725569450584,2.604445897066225,3.853821837591853,4.254815103757943,19,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Zw_-7.5db.wav,5.4746,SiSSN,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,-7.5db,DE_Neural2-D_Kr-gr-Zw.TextGrid,Rahel,0.16712,4.727675143508172,0.839571278317208,1.2962903584564585,2.7023682008799828,3.0956718687698848,4.381772894875359,4.727675143508172,5,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Zw_-7.5db.wav,5.4665,SiSSN,Neural2-D,Ti-ro-Zw,Ti,ro,Zw,-7.5db,DE_Neural2-D_Ti-ro-Zw.TextGrid,Rahel,0.17712,4.707124758783471,0.9077446790742616,1.331169891800318,2.672580094406839,3.06850185675945,4.358534515678183,4.707124758783471,13,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Vi_0db.wav,5.5601,SiSSN,Neural2-D,Ad-gr-Vi,Ad,gr,Vi,0db,DE_Neural2-D_Ad-gr-Vi.TextGrid,Rahel,0.17712,4.825955185717511,0.8552941656106365,1.3529803870217694,2.806211515392558,3.202408781849264,4.460985290016014,4.825955185717511,5,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ge-Zw_0db.wav,5.4068,SiSSN,Neural2-D,Ti-ge-Zw,Ti,ge,Zw,0db,DE_Neural2-D_Ti-ge-Zw.TextGrid,Rahel,0.16712,4.656085777779646,0.9085956376407172,1.3229695542630764,2.672229095424165,3.041686144748529,4.31509716547514,4.656085777779646,15,SSN1
audio/SiSSN_DE_Neural2-D_Ti-we-Zw_-5db.wav,5.4285,SiSSN,Neural2-D,Ti-we-Zw,Ti,we,Zw,-5db,DE_Neural2-D_Ti-we-Zw.TextGrid,Rahel,0.16712,4.673084256562237,0.898542955669682,1.325377853013432,2.650292623249469,3.057437220269326,4.324375389535867,4.673084256562237,9,SSN1
audio/SiSSN_DE_Neural2-F_Ad-gr-Vi_-5db.wav,4.9836,SiSSN,Neural2-F,Ad-gr-Vi,Ad,gr,Vi,-5db,DE_Neural2-F_Ad-gr-Vi.TextGrid,Rahel,0.16712,4.24712,0.7180016757284432,1.2323114364185472,2.2549775203813542,2.625840341015035,3.824685784109636,4.24712,18,SSN1
audio/SiSSN_DE_Neural2-F_Dr-gr-Ei_-7.5db.wav,5.1726,SiSSN,Neural2-F,Dr-gr-Ei,Dr,gr,Ei,-7.5db,DE_Neural2-F_Dr-gr-Ei.TextGrid,Rahel,0.16712,4.423371967344866,0.7077071955674911,1.218523116943359,2.2594307816264063,2.6346747049119963,3.825402618625248,4.423371967344866,0,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Zw_0db.wav,4.9822,SiSSN,Neural2-F,Ad-we-Zw,Ad,we,Zw,0db,DE_Neural2-F_Ad-we-Zw.TextGrid,Rahel,0.16712,4.24073602715268,0.7335259125019893,1.2546813045712168,2.277592381251578,2.63712,3.868815288740861,4.24073602715268,7,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ro-Dr_0db.wav,5.3268,SiSSN,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0db,DE_Neural2-D_Kr-ro-Dr.TextGrid,Rahel,0.16712,4.563387005847743,0.8417105177942735,1.2923376020906066,2.649238759001416,3.044394459477039,4.30846794986268,4.563387005847743,10,SSN1
audio/SiSSN_DE_Neural2-F_Dr-gr-Vi_0db.wav,4.9925,SiSSN,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,0db,DE_Neural2-F_Dr-gr-Vi.TextGrid,Rahel,0.16712,4.246227626021358,0.6935731414742479,1.2006174675217016,2.264509183775425,2.59712,3.8162914232898766,4.246227626021358,9,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_-5db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,-5db,DE_Neural2-D_Ad-gr-Ei.TextGrid,Rahel,0.17712,4.9866856023027735,0.8476494186227858,1.3722599030184015,2.844000518594835,3.23712,4.504501896491142,4.9866856023027735,21,SSN1
audio/SiSSN_DE_Neural2-D_Ti-we-Ei_0db.wav,5.5762,SiSSN,Neural2-D,Ti-we-Ei,Ti,we,Ei,0db,DE_Neural2-D_Ti-we-Ei.TextGrid,Rahel,0.16712,4.811728345880501,0.900567263066634,1.3272739594945853,2.6876434740927087,3.091514185237818,4.353051270056571,4.811728345880501,11,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ge-Zw_0db.wav,4.9664,SiSSN,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0db,DE_Neural2-F_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.238549744957571,0.7300433600428603,1.25712,2.3039892328619085,2.60712,3.850372379192959,4.238549744957571,16,SSN1
audio/SiSSN_DE_Neural2-F_Kr-we-Dr_-7.5db.wav,4.9052,SiSSN,Neural2-F,Kr-we-Dr,Kr,we,Dr,-7.5db,DE_Neural2-F_Kr-we-Dr.TextGrid,Rahel,0.16712,4.18084066962669,0.7286147205853052,1.268118532568089,2.290273342047949,2.66712,3.858286262888047,4.18084066962669,27,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ro-Dr_0db.wav,4.843,SiSSN,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,0db,DE_Neural2-F_Ti-ro-Dr.TextGrid,Rahel,0.17712,4.097919492055571,0.7270135188852809,1.198478884348244,2.2220290674846006,2.58712,3.791920336586821,4.097919492055571,24,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ge-Vi_-7.5db.wav,5.3771,SiSSN,Neural2-D,Dr-ge-Vi,Dr,ge,Vi,-7.5db,DE_Neural2-D_Dr-ge-Vi.TextGrid,Rahel,0.16712,4.6143008760860855,0.8484457131050978,1.286963868644016,2.6405800361756206,3.013037350492752,4.247505919587963,4.6143008760860855,15,SSN1
audio/SiSSN_DE_Neural2-D_Ti-gr-Vi_-7.5db.wav,5.5195,SiSSN,Neural2-D,Ti-gr-Vi,Ti,gr,Vi,-7.5db,DE_Neural2-D_Ti-gr-Vi.TextGrid,Rahel,0.17712,4.764348220465311,0.9300652684368677,1.3397259241660515,2.7644453238659947,3.1525789876449304,4.39712,4.764348220465311,1,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Dr_0db.wav,5.408,SiSSN,Neural2-D,Ti-ro-Dr,Ti,ro,Dr,0db,DE_Neural2-D_Ti-ro-Dr.TextGrid,Rahel,0.16712,4.637357723022167,0.902585660362408,1.3208447752446784,2.6899492191399856,3.10712,4.382985311248077,4.637357723022167,20,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Dr_-7.5db.wav,5.4346,SiSSN,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,-7.5db,DE_Neural2-D_Kr-gr-Dr.TextGrid,Rahel,0.16712,4.686578214391308,0.8375681673119657,1.2877708203805425,2.7092705643108355,3.1073311021935037,4.416965326112951,4.686578214391308,20,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_0db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,0db,DE_Neural2-D_Ad-gr-Ei.TextGrid,Rahel,0.17712,4.9866856023027735,0.8476494186227858,1.3722599030184015,2.844000518594835,3.23712,4.504501896491142,4.9866856023027735,17,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_-7.5db.wav,5.647,SiSSN,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,-7.5db,DE_Neural2-D_Ad-ro-Ei.TextGrid,Rahel,0.17712,4.893249523979568,0.8206954612879541,1.3677860287814438,2.7737371449821526,3.168197372993763,4.451216203142436,4.893249523979568,29,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ge-Vi_0db.wav,5.0115,SiSSN,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0db,DE_Neural2-F_Ti-ge-Vi.TextGrid,Rahel,0.15712,4.252362911497033,0.7419502845352286,1.2145691872529658,2.3242162215150284,2.63712,3.828999576804468,4.252362911497033,31,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ge-Dr_-5db.wav,5.2636,SiSSN,Neural2-D,Dr-ge-Dr,Dr,ge,Dr,-5db,DE_Neural2-D_Dr-ge-Dr.TextGrid,Rahel,0.16712,4.51177071335519,0.8392382129560687,1.2931355449222144,2.6248776695406884,2.988857755282876,4.253104662573939,4.51177071335519,10,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ge-Zw_-7.5db.wav,4.9664,SiSSN,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,-7.5db,DE_Neural2-F_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.238549744957571,0.7300433600428603,1.25712,2.3039892328619085,2.60712,3.850372379192959,4.238549744957571,1,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ge-Dr_-7.5db.wav,5.4325,SiSSN,Neural2-D,Ad-ge-Dr,Ad,ge,Dr,-7.5db,DE_Neural2-D_Ad-ge-Dr.TextGrid,Rahel,0.16712,4.688184684224605,0.8093073668133236,1.35977216356788,2.786321792264108,3.143551833575956,4.421851254847978,4.688184684224605,9,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ro-Dr_-7.5db.wav,4.8714,SiSSN,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,-7.5db,DE_Neural2-F_Kr-ro-Dr.TextGrid,Rahel,0.16712,4.133834032122676,0.7180028252903632,1.2378308978424466,2.2179186777333717,2.581570333751167,3.8123614083075714,4.133834032122676,24,SSN1
audio/SiSSN_DE_Neural2-F_Ti-gr-Ei_-7.5db.wav,5.1123,SiSSN,Neural2-F,Ti-gr-Ei,Ti,gr,Ei,-7.5db,DE_Neural2-F_Ti-gr-Ei.TextGrid,Rahel,0.17712,4.355706811513062,0.7269707976557076,1.2043141635009769,2.254535695916211,2.6146368315538706,3.793422646231666,4.355706811513062,12,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Zw_-5db.wav,5.3629,SiSSN,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,-5db,DE_Neural2-D_Kr-ge-Zw.TextGrid,Rahel,0.16712,4.600058845002142,0.8399736356934839,1.2867540678173257,2.639122097364717,2.99712,4.2693660251576695,4.600058845002142,17,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ro-Vi_-7.5db.wav,5.3776,SiSSN,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,-7.5db,DE_Neural2-D_Kr-ro-Vi.TextGrid,Rahel,0.16712,4.63582815567919,0.8357573899154018,1.283756295647463,2.645828085443916,3.025872100980664,4.263334683497478,4.63582815567919,24,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Dr_0db.wav,5.3277,SiSSN,Neural2-D,Kr-ge-Dr,Kr,ge,Dr,0db,DE_Neural2-D_Kr-ge-Dr.TextGrid,Rahel,0.16712,4.580728821878562,0.8376186974140144,1.2883187032999737,2.6793550015348093,3.03712,4.3133010175561886,4.580728821878562,31,SSN1
audio/SiSSN_DE_Neural2-F_Dr-we-Ei_-7.5db.wav,5.146,SiSSN,Neural2-F,Dr-we-Ei,Dr,we,Ei,-7.5db,DE_Neural2-F_Dr-we-Ei.TextGrid,Rahel,0.17712,4.392730314654163,0.7088850790538193,1.2122573917968746,2.2378705016695672,2.595529776513317,3.795427283265276,4.392730314654163,18,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ro-Ei_0db.wav,5.0857,SiSSN,Neural2-F,Dr-ro-Ei,Dr,ro,Ei,0db,DE_Neural2-F_Dr-ro-Ei.TextGrid,Rahel,0.16712,4.336034255700128,0.6910520623068578,1.193282541736835,2.1900273446468708,2.532781795063537,3.757636120622003,4.336034255700128,29,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Vi_-7.5db.wav,4.9594,SiSSN,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,-7.5db,DE_Neural2-F_Dr-ge-Vi.TextGrid,Rahel,0.15712,4.210893377289351,0.6785349315086082,1.1857031259494355,2.276385355162455,2.5665273428288327,3.774519827839119,4.210893377289351,2,SSN1
audio/SiSSN_DE_Neural2-F_Dr-we-Zw_-7.5db.wav,4.9699,SiSSN,Neural2-F,Dr-we-Zw,Dr,we,Zw,-7.5db,DE_Neural2-F_Dr-we-Zw.TextGrid,Rahel,0.16712,4.237209418469581,0.6962506461735025,1.1986751600797525,2.2462725218261426,2.620764867839597,3.833641579753217,4.237209418469581,28,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Dr_-5db.wav,4.9209,SiSSN,Neural2-F,Ad-we-Dr,Ad,we,Dr,-5db,DE_Neural2-F_Ad-we-Dr.TextGrid,Rahel,0.16712,4.1701989792175285,0.734198019391411,1.2535505584101467,2.305990702841494,2.662973601058363,3.863884621392731,4.1701989792175285,12,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ge-Vi_-5db.wav,5.0233,SiSSN,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,-5db,DE_Neural2-F_Kr-ge-Vi.TextGrid,Rahel,0.16712,4.25712,0.7354741046207681,1.2514027581428957,2.3050326397060275,2.613019308128336,3.818802725551081,4.25712,9,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ro-Ei_0db.wav,5.0619,SiSSN,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,0db,DE_Neural2-F_Ti-ro-Ei.TextGrid,Rahel,0.15712,4.3227851834711695,0.734020609067383,1.2054748097553172,2.2031845601969597,2.56712,3.739982503223775,4.3227851834711695,17,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ge-Dr_-5db.wav,4.9275,SiSSN,Neural2-F,Ti-ge-Dr,Ti,ge,Dr,-5db,DE_Neural2-F_Ti-ge-Dr.TextGrid,Rahel,0.16712,4.183399004497943,0.7455885980985472,1.2287404890505147,2.330261201107617,2.64712,3.8616821129094014,4.183399004497943,8,SSN1
audio/SiSSN_DE_Neural2-F_Kr-we-Ei_0db.wav,5.172,SiSSN,Neural2-F,Kr-we-Ei,Kr,we,Ei,0db,DE_Neural2-F_Kr-we-Ei.TextGrid,Rahel,0.16712,4.429468902658607,0.7209207062416075,1.23712,2.271267472315752,2.642837687806565,3.829146990986153,4.429468902658607,5,SSN1
audio/SiSSN_DE_Neural2-D_Kr-we-Ei_-5db.wav,5.5064,SiSSN,Neural2-D,Kr-we-Ei,Kr,we,Ei,-5db,DE_Neural2-D_Kr-we-Ei.TextGrid,Rahel,0.17712,4.75391896658933,0.8331905000807329,1.2713077856710109,2.6368564913425145,3.016343375478799,4.284734751624784,4.75391896658933,11,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Vi_0db.wav,5.0022,SiSSN,Neural2-F,Ad-we-Vi,Ad,we,Vi,0db,DE_Neural2-F_Ad-we-Vi.TextGrid,Rahel,0.17712,4.258202624845751,0.7287181456680297,1.247283312738704,2.2711149934950425,2.6375052808384307,3.825089505621937,4.258202624845751,30,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Dr_0db.wav,5.4346,SiSSN,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0db,DE_Neural2-D_Kr-gr-Dr.TextGrid,Rahel,0.16712,4.686578214391308,0.8375681673119657,1.2877708203805425,2.7092705643108355,3.1073311021935037,4.416965326112951,4.686578214391308,14,SSN1
audio/SiSSN_DE_Neural2-F_Dr-gr-Ei_-5db.wav,5.1726,SiSSN,Neural2-F,Dr-gr-Ei,Dr,gr,Ei,-5db,DE_Neural2-F_Dr-gr-Ei.TextGrid,Rahel,0.16712,4.423371967344866,0.7077071955674911,1.218523116943359,2.2594307816264063,2.6346747049119963,3.825402618625248,4.423371967344866,27,SSN1
audio/SiSSN_DE_Neural2-F_Kr-we-Vi_0db.wav,5.0222,SiSSN,Neural2-F,Kr-we-Vi,Kr,we,Vi,0db,DE_Neural2-F_Kr-we-Vi.TextGrid,Rahel,0.17712,4.271486191595359,0.7310049074822951,1.25712,2.27712,2.662579900931109,3.8436929114608094,4.271486191595359,3,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ge-Ei_-7.5db.wav,5.6324,SiSSN,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,-7.5db,DE_Neural2-D_Ad-ge-Ei.TextGrid,Rahel,0.17712,4.873513603157095,0.8136790897989806,1.36594734125225,2.77616047898223,3.1438999590668644,4.4214181133039405,4.873513603157095,8,SSN1
audio/SiSSN_DE_Neural2-D_Ti-we-Vi_0db.wav,5.4313,SiSSN,Neural2-D,Ti-we-Vi,Ti,we,Vi,0db,DE_Neural2-D_Ti-we-Vi.TextGrid,Rahel,0.16712,4.66712,0.9160125547280225,1.330356876974116,2.6405479289937923,3.0434532975582447,4.29712,4.66712,27,SSN1
audio/SiSSN_DE_Neural2-F_Kr-we-Dr_0db.wav,4.9052,SiSSN,Neural2-F,Kr-we-Dr,Kr,we,Dr,0db,DE_Neural2-F_Kr-we-Dr.TextGrid,Rahel,0.16712,4.18084066962669,0.7286147205853052,1.268118532568089,2.290273342047949,2.66712,3.858286262888047,4.18084066962669,12,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Dr_-5db.wav,4.9041,SiSSN,Neural2-F,Dr-ge-Dr,Dr,ge,Dr,-5db,DE_Neural2-F_Dr-ge-Dr.TextGrid,Rahel,0.16712,4.147439452776126,0.6950682311530672,1.2023187510083913,2.320463201735748,2.62712,3.8341376611007782,4.147439452776126,21,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Vi_-7.5db.wav,5.5601,SiSSN,Neural2-D,Ad-gr-Vi,Ad,gr,Vi,-7.5db,DE_Neural2-D_Ad-gr-Vi.TextGrid,Rahel,0.17712,4.825955185717511,0.8552941656106365,1.3529803870217694,2.806211515392558,3.202408781849264,4.460985290016014,4.825955185717511,6,SSN1
audio/SiSSN_DE_Neural2-D_Ti-we-Zw_0db.wav,5.4285,SiSSN,Neural2-D,Ti-we-Zw,Ti,we,Zw,0db,DE_Neural2-D_Ti-we-Zw.TextGrid,Rahel,0.16712,4.673084256562237,0.898542955669682,1.325377853013432,2.650292623249469,3.057437220269326,4.324375389535867,4.673084256562237,13,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Vi_0db.wav,5.4463,SiSSN,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0db,DE_Neural2-D_Kr-gr-Vi.TextGrid,Rahel,0.16712,4.704973515814014,0.8329921854329504,1.2873504004121537,2.657274194027131,3.0593780280409844,4.32712,4.704973515814014,8,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Ei_-7.5db.wav,5.557,SiSSN,Neural2-D,Ti-ro-Ei,Ti,ro,Ei,-7.5db,DE_Neural2-D_Ti-ro-Ei.TextGrid,Rahel,0.16712,4.820542110296617,0.8983560634280655,1.3326906113801782,2.716229704136976,3.1219553896491288,4.360849706999995,4.820542110296617,19,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Dr_-7.5db.wav,4.9041,SiSSN,Neural2-F,Dr-ge-Dr,Dr,ge,Dr,-7.5db,DE_Neural2-F_Dr-ge-Dr.TextGrid,Rahel,0.16712,4.147439452776126,0.6950682311530672,1.2023187510083913,2.320463201735748,2.62712,3.8341376611007782,4.147439452776126,11,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ge-Vi_0db.wav,5.4884,SiSSN,Neural2-D,Ad-ge-Vi,Ad,ge,Vi,0db,DE_Neural2-D_Ad-ge-Vi.TextGrid,Rahel,0.16712,4.7477199623405735,0.8262658302367619,1.3464301363891045,2.7613646506883684,3.1248374868392665,4.377825344632236,4.7477199623405735,28,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Dr_-7.5db.wav,5.4949,SiSSN,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,-7.5db,DE_Neural2-D_Ad-gr-Dr.TextGrid,Rahel,0.16712,4.7448681753898265,0.8324383082171336,1.3474329558961706,2.789771854540478,3.1935379453550032,4.496693476258606,4.7448681753898265,0,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Zw_-7.5db.wav,4.967,SiSSN,Neural2-F,Dr-ge-Zw,Dr,ge,Zw,-7.5db,DE_Neural2-F_Dr-ge-Zw.TextGrid,Rahel,0.16712,4.214451732966468,0.7074706333588324,1.2037922685161675,2.2840658923598265,2.59712,3.8273905982887326,4.214451732966468,29,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ge-Vi_-5db.wav,5.4912,SiSSN,Neural2-D,Ti-ge-Vi,Ti,ge,Vi,-5db,DE_Neural2-D_Ti-ge-Vi.TextGrid,Rahel,0.17712,4.695952134991509,0.9091663863292324,1.32358517675892,2.700845743112182,3.0722163801173905,4.322653968728488,4.695952134991509,4,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ge-Dr_-7.5db.wav,4.9212,SiSSN,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,-7.5db,DE_Neural2-F_Kr-ge-Dr.TextGrid,Rahel,0.16712,4.182116660278546,0.7238891749381027,1.2501776894505447,2.3101517397047955,2.6303009892331515,3.851602866700712,4.182116660278546,16,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ge-Zw_-5db.wav,4.9812,SiSSN,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,-5db,DE_Neural2-F_Kr-ge-Zw.TextGrid,Rahel,0.16712,4.254815103757943,0.7183891554643447,1.2382815877610749,2.2978725569450584,2.604445897066225,3.853821837591853,4.254815103757943,24,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_-5db.wav,5.647,SiSSN,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,-5db,DE_Neural2-D_Ad-ro-Ei.TextGrid,Rahel,0.17712,4.893249523979568,0.8206954612879541,1.3677860287814438,2.7737371449821526,3.168197372993763,4.451216203142436,4.893249523979568,23,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ge-Zw_-7.5db.wav,5.3371,SiSSN,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,-7.5db,DE_Neural2-D_Dr-ge-Zw.TextGrid,Rahel,0.16712,4.583195187288292,0.8440394206955386,1.2624365274934986,2.598828301500614,2.958524918688114,4.24223276891264,4.583195187288292,14,SSN1
