audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.8p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.8p,DE_Neural2-F_Kr-ge-Zw.TextGrid,Rahel,0.16712,4.254815103757943,0.7183891554643447,1.2382815877610749,2.2978725569450584,2.604445897066225,3.853821837591853,4.254815103757943,58,NV2
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.75p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.75p,DE_Neural2-F_Dr-ro-Zw.TextGrid,Rahel,0.15712,4.171538012957664,0.6862862381876927,1.1864266408424955,2.200297393598229,2.54712,3.766607824569716,4.171538012957664,51,NV2
audio/NV_DE_Neural2-D_Ad-ro-Ei_0.8p.wav,5.647,NV,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,0.8p,DE_Neural2-D_Ad-ro-Ei.TextGrid,Rahel,0.17712,4.893249523979568,0.8206954612879541,1.3677860287814438,2.7737371449821526,3.168197372993763,4.451216203142436,4.893249523979568,58,NV2
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.8p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.8p,DE_Neural2-D_Dr-ro-Zw.TextGrid,Rahel,0.17712,4.596832242446936,0.8470194010877168,1.2709519797096789,2.593345446715312,3.0066484474072257,4.2760690966754495,4.596832242446936,33,NV2
audio/NV_DE_Neural2-F_Kr-ro-Vi_0.8p.wav,4.9515,NV,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,0.8p,DE_Neural2-F_Kr-ro-Vi.TextGrid,Rahel,0.15712,4.2190495494158,0.7188321817417169,1.253000351482385,2.2358752205947683,2.58712,3.785689689365887,4.2190495494158,61,NV2
audio/NV_DE_Neural2-D_Dr-gr-Ei_0.75p.wav,5.5639,NV,Neural2-D,Dr-gr-Ei,Dr,gr,Ei,0.75p,DE_Neural2-D_Dr-gr-Ei.TextGrid,Rahel,0.16712,4.82712,0.836032757748513,1.263097501093421,2.662804379910526,3.0573184568419496,4.34712,4.82712,47,NV2
audio/NV_DE_Neural2-D_Kr-we-Dr_0.6p.wav,5.3234,NV,Neural2-D,Kr-we-Dr,Kr,we,Dr,0.6p,DE_Neural2-D_Kr-we-Dr.TextGrid,Rahel,0.17712,4.567630872257663,0.8409003308145002,1.2906148857070785,2.641307136213721,3.0330944700467293,4.311007054230318,4.567630872257663,59,NV2
audio/NV_DE_Neural2-F_Ad-ro-Dr_0.6p.wav,4.8717,NV,Neural2-F,Ad-ro-Dr,Ad,ro,Dr,0.6p,DE_Neural2-F_Ad-ro-Dr.TextGrid,Rahel,0.16712,4.117944961869006,0.7320741760660807,1.2587690121012367,2.2397474467631646,2.60227765857957,3.803296098783069,4.117944961869006,58,NV2
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.6p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.6p,DE_Neural2-F_Dr-ro-Zw.TextGrid,Rahel,0.15712,4.171538012957664,0.6862862381876927,1.1864266408424955,2.200297393598229,2.54712,3.766607824569716,4.171538012957664,41,NV2
audio/NV_DE_Neural2-F_Ad-ge-Zw_0.6p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0.6p,DE_Neural2-F_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.238549744957571,0.7300433600428603,1.25712,2.3039892328619085,2.60712,3.850372379192959,4.238549744957571,63,NV2
audio/NV_DE_Neural2-D_Ad-ge-Zw_0.8p.wav,5.4928,NV,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,0.8p,DE_Neural2-D_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.727054096931605,0.8204887259161147,1.3519935021845613,2.753596997443907,3.107719284897249,4.387070993369323,4.727054096931605,34,NV2
audio/NV_DE_Neural2-F_Ti-we-Dr_0.75p.wav,4.9342,NV,Neural2-F,Ti-we-Dr,Ti,we,Dr,0.75p,DE_Neural2-F_Ti-we-Dr.TextGrid,Rahel,0.15712,4.168359255016034,0.7351344781539351,1.2143257799479164,2.29712,2.6591808542793216,3.8542868837197375,4.168359255016034,42,NV2
audio/NV_DE_Neural2-F_Kr-gr-Zw_0.8p.wav,4.975,NV,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,0.8p,DE_Neural2-F_Kr-gr-Zw.TextGrid,Rahel,0.17712,4.23310472513076,0.7400128871492072,1.25712,2.2522161223135795,2.629419599110454,3.844259165716698,4.23310472513076,59,NV2
audio/NV_DE_Neural2-F_Ti-gr-Dr_0.6p.wav,4.8481,NV,Neural2-F,Ti-gr-Dr,Ti,gr,Dr,0.6p,DE_Neural2-F_Ti-gr-Dr.TextGrid,Rahel,0.16712,4.109798723975313,0.7279726415970412,1.2044705203947843,2.232276930657589,2.5885158209968537,3.7898644339254,4.109798723975313,42,NV2
audio/NV_DE_Neural2-D_Kr-we-Vi_0.75p.wav,5.3989,NV,Neural2-D,Kr-we-Vi,Kr,we,Vi,0.75p,DE_Neural2-D_Kr-we-Vi.TextGrid,Rahel,0.16712,4.643468864419117,0.8375221360621181,1.2854035577519332,2.64712,3.02399461863234,4.26570710113208,4.643468864419117,63,NV2
audio/NV_DE_Neural2-F_Kr-ro-Ei_0.6p.wav,5.1152,NV,Neural2-F,Kr-ro-Ei,Kr,ro,Ei,0.6p,DE_Neural2-F_Kr-ro-Ei.TextGrid,Rahel,0.16712,4.3521690384819385,0.7333654498240377,1.24712,2.231654443714409,2.5775941618564087,3.770415740845221,4.3521690384819385,35,NV2
